1	pramorum_eg_gene
2	pvivax_eg_gene
3	pfalciparum_eg_gene
4	ddiscoideum_eg_gene
5	glamblia_eg_gene
6	lmajor_eg_gene
7	pberghei_eg_gene
8	ehistolytica_eg_gene
9	pknowlesi_eg_gene
10	tgondii_eg_gene
11	psojae_eg_gene
12	ptetraurelia_eg_gene
13	tpseudonana_eg_gene
14	alaibachii_eg_gene
15	gtheta_eg_gene
16	ptricornutum_eg_gene
17	pchabaudi_eg_gene
18	harabidopsidis_eg_gene
19	pultimum_eg_gene
20	pinfestans_eg_gene
21	tthermophila_eg_gene
22	tbrucei_eg_gene
